judge,candidate_chosen,candidate_not_chosen,time_taken
153,19,18,3383
161,10,12,3019
153,25,8,2037
161,7,12,1731
161,14,5,2125
153,12,2,3188
161,2,24,2779
153,8,23,3374
161,24,5,2982
153,14,6,5203
161,17,11,1538
161,15,16,1684
161,20,5,1661
153,2,24,5457
161,9,3,2446
153,15,21,2256
161,1,23,2074
161,6,21,1930
153,20,10,4087
161,22,6,1485
153,22,20,2277
161,16,11,2920
161,15,3,2159
153,4,24,4511
161,14,19,1232
153,22,6,2893
161,10,2,2487
161,20,24,3026
153,24,11,5199
161,22,20,2218
153,10,4,3886
161,22,11,3499
153,3,23,3250
161,22,25,3001
161,9,8,1432
153,17,14,7569
161,2,6,3745
161,12,19,3562
161,7,23,2257
153,14,19,4415
153,3,10,3417
161,2,25,5870
153,14,21,2801
161,3,2,3890
153,13,8,2767
161,3,19,2729
153,15,17,3240
153,15,16,3764
153,1,17,2611
153,17,16,4011
153,3,16,1779
153,2,11,4895
153,17,8,2237
153,22,2,3154
153,18,16,3229
153,10,25,3172
153,13,23,2765
153,19,16,3094
153,10,8,4549
153,6,21,3270
153,9,4,1702
153,19,21,1946
153,7,16,1490
153,1,14,2460
153,3,8,2558
168,14,2,1045
168,3,17,1477
168,6,13,578
168,20,4,928
168,14,16,565
168,15,1,612
168,12,3,541
168,4,23,690
168,17,7,626
168,13,20,547
168,18,1,524
168,21,20,499
168,9,19,551
168,12,21,618
168,9,22,506
168,2,23,1157
168,8,11,657
168,24,19,24946
168,14,3,2274
168,17,5,486
168,5,11,462
168,20,12,3293
168,9,2,841
168,13,5,546
168,1,25,660
168,18,21,486
168,16,1,605
168,10,9,492
168,11,21,732
168,7,9,579
