judge,candidate_chosen,candidate_not_chosen,time_taken
535,11,1,8.262
535,15,11,6.162
536,8,11,41.161
536,15,8,2.639
536,7,14,10.105
536,3,14,9.213
536,5,11,10.044
536,15,4,3.171
536,15,10,4.154
536,3,11,2.236
536,3,8,2.563
536,11,1,3.682
535,13,4,2.227
535,3,4,0.014
535,12,2,0.02
535,5,4,12.989
541,2,1,59.991
541,11,13,10.631
541,4,1,19.704
541,13,3,5.054
541,14,1,26.937
541,11,2,5.812
541,8,7,36.632
541,6,13,44.465
541,10,3,15.759
541,9,13,41.809
541,8,2,4.356
541,8,4,12.252
541,14,5,13.937
541,8,6,7.599
541,14,13,6.261
541,4,2,2.748
541,14,11,5.41
541,11,7,5.302
541,6,5,5.9
541,9,12,24.299
540,2,5,4.674
540,5,1,46.68
540,6,1,1.141
540,11,4,12.988
546,2,15,2.254
546,10,1,45.082
546,13,1,2.614
546,6,11,3.347
546,14,15,1.932
546,8,9,1.498
552,4,7,2.22
552,15,1,1.976
552,12,13,2.069
552,8,13,1.733
552,2,7,38.694
552,12,7,13.062
552,15,12,12.03
552,6,7,1.02
552,9,11,2.016
552,3,6,11.705
552,7,9,7.417
552,7,13,3.649
552,5,13,16.992
552,14,12,29.901
552,12,11,3.752
552,5,7,3.493
552,14,8,6.176
552,6,9,7.264
552,5,15,6
552,6,4,9.378
554,14,6,57.273
554,9,2,37.579
554,8,5,24.586
554,6,12,46.108
554,13,2,31.068
554,4,9,25.975
554,9,5,5.202
554,14,9,5.599
554,10,13,11.039
554,8,12,13.854
554,12,11,25.51
554,13,5,24.27
554,9,13,25.238
554,12,13,18.622
554,10,3,3.318
554,13,3,7.976
554,11,5,17.994
554,10,1,5.274
554,2,3,15.38
554,4,11,14.285
